scenario,policy,metric,n_replications,mean,sd,ci95_low,ci95_high,unit
high_demand,fixed,unfinished_trip_count,30,0.0,0.0,0.0,0.0,count
high_demand,smart,overflow_incidents,30,2.7666666666666666,2.284631311587289,1.913571314690266,3.6197620186430672,count
high_demand,smart,overflow_bin_hours,30,9.366666666666667,9.02289552627985,5.997462105826564,12.73587122750677,bin-hours
high_demand,smart,overflow_spilled_kg,30,59.0272850350292,67.62112321561919,33.77714265184137,84.27742741821703,kg
high_demand,smart,distance_km,30,927.2944666666662,31.35848953163628,915.5850142360886,939.0039190972437,km
high_demand,smart,travel_time_hours,30,30.005678564814822,1.2154863823044741,29.55180849051643,30.459548639113216,hours
high_demand,smart,service_time_hours,30,61.64888888888872,2.6467030504076425,60.66059372769012,62.63718405008732,hours
high_demand,smart,depot_unloading_time_hours,30,10.633333333333331,0.4319606907048104,10.472036560585888,10.794630106080774,hours
high_demand,smart,turnaround_time_hours,30,1.3611111111111112,0.4107822024868519,1.2077225158315121,1.5144997063907102,hours
high_demand,smart,idling_time_hours,30,72.28222222222207,2.674911583504371,71.28339382165622,73.28105062278793,hours
high_demand,smart,collection_trips,30,32.03333333333333,1.2726115785600323,31.558132360189603,32.50853430647706,count
high_demand,smart,collection_stops,30,459.8333333333333,20.430003853921917,452.2046445202872,467.4620221463794,count
high_demand,smart,wasted_pickups,30,88.9,21.49795499496446,80.87253167713082,96.92746832286919,count
high_demand,smart,base_driving_fuel_l,30,417.2825099999997,14.111320289236328,412.0132564062398,422.55176359375963,litres
high_demand,smart,traffic_fuel_penalty_l,30,61.09299449999999,5.822454391011874,58.91885429940201,63.26713470059797,litres
high_demand,smart,payload_fuel_penalty_l,30,19.560974032439237,0.9821791202993405,19.194222321523792,19.92772574335468,litres
high_demand,smart,driving_fuel_l,30,497.9364785324389,18.897258335907022,490.8801263019081,504.99283076296973,litres
high_demand,smart,collection_idle_fuel_l,30,184.94666666666825,7.940109151222994,181.98178118307243,187.91155215026407,litres
high_demand,smart,depot_idle_fuel_l,30,31.9,1.2958820721144289,31.416109681757668,32.38389031824233,litres
high_demand,smart,fuel_l,30,714.783145199107,25.900882396989388,705.1115967646214,724.4546936335927,litres
high_demand,smart,co2_kg,30,1915.6188291336075,69.41436482393158,1889.699079329186,1941.538578938029,kg
high_demand,smart,collected_kg,30,157124.11198686587,3192.623388169972,155931.96682136576,158316.257152366,kg
high_demand,smart,mean_fill_at_collection_pct,30,63.35963567473343,2.114724163331166,62.569984694594936,64.14928665487193,%
high_demand,smart,truck_utilization_pct,30,54.57831418279714,2.3012596343258696,53.719009713066164,55.43761865252812,%
high_demand,smart,unserved_required_bins,30,2.533333333333333,1.978040363127335,1.7947209229863657,3.271945743680301,count
high_demand,smart,inspection_events,30,76.56666666666666,8.57696728547404,73.3639744474972,79.76935888583613,count
high_demand,smart,routing_fallbacks,30,0.0,0.0,0.0,0.0,count
high_demand,smart,overflow_incidents_post_warmup,30,2.7333333333333334,2.2273121784406165,1.9016412974275547,3.565025369239112,count
high_demand,smart,overflow_bin_hours_post_warmup,30,9.333333333333334,9.014675136470085,5.967198316494741,12.699468350171927,bin-hours
high_demand,smart,overflow_spilled_kg_post_warmup,30,58.827797917849935,67.47686941056628,33.63152079071956,84.02407504498031,kg
